12.88862051,77.67282486
12.88828584,77.67282486
12.88795116,77.67282486
12.88686347,77.67256737
12.88560843,77.67239571
12.88477174,77.67226696
12.88477174,77.67179489
12.88493908,77.67080784
12.88535743,77.6693058
12.8855666,77.66793251
12.88519009,77.66797543
12.88481358,77.66801834
12.88431156,77.66806126
12.88389321,77.66819
12.88360036,77.66831875
12.88360036,77.66806126
12.88372587,77.66754627
12.88385137,77.66703129
12.88406055,77.66617298
12.88431156,77.66535759
12.88452073,77.66419888
12.8844789,77.6634264
12.8844789,77.66308308
12.88464624,77.6628685
12.88456257,77.66243935
12.8844789,77.66226768
12.88439523,77.66196728
12.88431156,77.66166687
12.88429064,77.66140938
12.88426972,77.6611948
12.88424881,77.66091585
12.88422789,77.66064763
12.88420697,77.66034722
12.88420697,77.660079
12.88428018,77.65978932
12.88421743,77.65957475
12.88426972,77.65927434
12.88436385,77.65917778
12.88431156,77.65903831
12.88440569,77.65880227
12.88456257,77.65864134
12.88465669,77.65839458
12.88480312,77.6582551
12.8849077,77.65781522
12.88502275,77.65728951
12.88513779,77.65671015
12.88515871,77.65649557
12.88520055,77.65623808
12.88507504,77.65601277
12.88493908,77.65600204
12.88479266,77.65600204
12.88466715,77.65600204
12.8844789,77.65600204
12.88416514,77.65599132
12.88379908,77.65590549
12.88329706,77.65575528
12.88277412,77.65560508
12.88257541,77.65557289
12.88241852,77.6555407
12.88225118,77.65550852
12.88205247,77.65547633
12.88187467,77.6553905
12.88171778,77.65534759
12.8815609,77.65530467
12.8814354,77.65528321
12.88131512,77.65525639
12.88121053,77.6552242
12.88106934,77.65520275
12.88079741,77.6551652
12.88052548,77.65507936
12.88075557,77.65462875
12.88109025,77.6541996
12.88121576,77.65398502
12.88132035,77.65362024
12.88142494,77.65316963
12.88155044,77.65263319
12.88182237,77.65224695
12.88228256,77.65166759
12.88257541,77.65083075
12.88291009,77.64980078
12.88349578,77.64932871
12.88385137,77.64915705
12.88403963,77.64892101
12.88435339,77.64842749
12.88443706,77.64823437
12.8846044,77.64778376
12.88477174,77.64733315
12.88489724,77.64694691
12.88504367,77.64651775
12.88548293,77.64602423
12.88581761,77.64559507
12.88608953,77.6453805
12.88646604,77.64495134
12.88686347,77.64467239
12.88734456,77.64430761
12.88772107,77.64407158
12.88809758,77.64383554
12.88847409,77.64342785
12.88872509,77.64349222
12.88903885,77.64355659
12.88972911,77.64362097
12.89029387,77.6437068
12.89085862,77.64379263
12.89146521,77.64402866
12.89179988,77.64409304
12.8921973,77.64452219
12.89236463,77.6448226
12.89242738,77.64516592
12.89255288,77.64570236
12.8924483,77.64653921
12.89238555,77.64703274
12.8923228,77.64752626
12.89226005,77.64801979
12.8921973,77.64851332
12.89216592,77.648803
12.89213455,77.64904976
12.89211886,77.64922142
12.89209795,77.64937699
12.8920718,77.64954865
12.89246922,77.6497364
12.89292939,77.65003681
12.89330589,77.6505518
12.89368239,77.65123844
12.89405888,77.65205383
12.89447722,77.65295506
12.89439355,77.6541996
12.89397522,77.65552998
12.89389155,77.65677452
12.89405888,77.65737534
12.89426805,77.65831947
12.89460272,77.660079
12.89451905,77.66183853
12.89443538,77.66312599
12.89422622,77.66402721
12.89418438,77.66445637
12.89410072,77.66492844
12.89405888,77.66582966
12.89397522,77.6670742
12.89372422,77.66831875
12.89364055,77.66947746
12.89330589,77.67055035
12.89318039,77.67170906
12.89309672,77.67222404
12.89297122,77.67308235
12.89284572,77.67359734
12.89276205,77.673769
12.89234372,77.67372608
12.89159071,77.67355442
12.89071221,77.67333984
12.88998011,77.67316818
12.88960361,77.67308235
12.8892271,77.67310381
12.88880876,77.67303944
12.88859959,77.67301798
