12.994638,77.595921
12.994806,77.595663
12.994889,77.595534
12.994994,77.595341
12.995098,77.595127
12.995182,77.594976
12.995287,77.59474
12.995349,77.594569
12.995412,77.594376
12.995433,77.594225
12.995475,77.594011
12.995475,77.593818
12.995475,77.59356
12.995475,77.593195
12.995475,77.592981
12.995475,77.592895
12.995475,77.592444
12.995454,77.592316
12.995454,77.592037
12.995433,77.591822
12.995433,77.591565
12.995412,77.591243
12.995412,77.59105
12.995328,77.590685
12.995328,77.590363
12.995328,77.590148
12.995328,77.589848
12.995307,77.589762
12.995412,77.589612
12.995579,77.58944
12.995684,77.589269
12.995767,77.589161
12.99583,77.589011
12.995872,77.588925
12.995977,77.588797
12.996123,77.588646
12.996186,77.588389
12.99629,77.587981
12.996416,77.587745
12.996562,77.587574
12.996771,77.58738
12.996917,77.587209
12.997064,77.587037
12.997294,77.586801
12.997398,77.586565
12.997566,77.586114
12.997649,77.585535
12.997649,77.585106
12.997649,77.584505
12.997879,77.584398
12.998235,77.584312
12.998297,77.584312
12.998569,77.584312
12.998757,77.584291
12.998966,77.584226
12.999175,77.584205
12.999426,77.584162
12.999426,77.58399
12.999426,77.583776
12.999343,77.583303
12.999343,77.583218
12.999301,77.58296
12.999238,77.582788
12.999092,77.582574
12.99882,77.582402
12.998653,77.582123
12.998527,77.581995
12.998339,77.581758
12.998214,77.581587
12.997942,77.581372
12.997712,77.581201
12.99744,77.580986
12.997189,77.580771
12.997001,77.5806
12.996917,77.580428
12.996687,77.580171
12.99629,77.579913
12.996227,77.579849
12.995997,77.579634
12.995851,77.579484
12.995349,77.579119
12.995187,77.578883
12.994957,77.578615
12.994852,77.578508
12.994758,77.578422
12.994612,77.578229
12.994486,77.578003
12.994298,77.577875
12.994193,77.577757
12.994183,77.577671
12.994074,77.577617
12.994074,77.577531
12.993928,77.577467
12.993823,77.577274
12.993718,77.577209
12.993614,77.577188
12.993468,77.577209
12.993405,77.577252
12.993217,77.577317
12.993091,77.577381
12.993008,77.577424
12.992903,77.577446
12.992782,77.577499
12.992688,77.577574
12.992573,77.577649
12.9925,77.57766
12.992385,77.577714
12.99227,77.577789
12.992165,77.577842
12.992103,77.577885
12.992009,77.577853
12.991946,77.57781
12.991925,77.577767
12.991852,77.577724
12.99182,77.577682
12.991799,77.577649
12.991737,77.577617
12.991684,77.577531
12.991664,77.577467
12.991632,77.577564
12.99158,77.577649
12.991538,77.577789
12.991507,77.577896
12.991475,77.578014
12.991444,77.578089
12.991434,77.578154
12.991423,77.578229
12.99136,77.578368
12.991329,77.578551
12.991266,77.578679
12.991235,77.578808
12.991204,77.578894
12.991193,77.579044
12.991151,77.579184
12.99112,77.579291
12.991099,77.57943
12.991078,77.579516
12.990994,77.579505
12.991026,77.579634
12.990911,77.579752
12.990809,77.579795
12.99067,77.57972
12.990503,77.579645
12.990409,77.579548
12.990252,77.579452
12.990054,77.579312
12.989855,77.579205
12.989635,77.579087
12.989499,77.578958
12.989332,77.578819
12.989134,77.578701
12.988904,77.578561
12.988726,77.578433
12.988402,77.578261
12.988235,77.578057
12.988025,77.577971
12.987931,77.577885
12.987733,77.577746
12.987513,77.57766
12.987346,77.577488
12.987074,77.577295
12.986823,77.577188
12.986625,77.57707
12.986405,77.576888
12.98629,77.576813
12.986123,77.576652
12.98583,77.576448
12.9856,77.576265
12.985401,77.57619
12.985224,77.576061
12.985035,77.575922
12.984931,77.575815
12.984816,77.575718
12.984607,77.575364
12.984502,77.575192
12.984387,77.574978
12.984335,77.57486
12.984262,77.574828
12.984126,77.574795
12.984115,77.574956
12.984053,77.575192
12.984011,77.57531
12.98398,77.575439
12.98398,77.575557
12.983948,77.575729
12.983927,77.575804
12.983906,77.57589
12.983844,77.576029
12.983812,77.576233
12.98375,77.576512
12.983718,77.576555
12.983676,77.576759
12.983666,77.576802
12.983614,77.577027
12.983561,77.577209
12.98354,77.577317
12.983446,77.577177
12.9833,77.577081
12.983206,77.576984
12.983091,77.576866
12.982819,77.576748
12.982505,77.576619
12.98237,77.576576
12.982119,77.576598
12.98191,77.576609
12.981753,77.57663
12.981596,77.576705
12.981439,77.576748
12.981303,77.576813
12.98122,77.576866
12.981094,77.576898
12.980927,77.577006
12.980854,77.577134
12.98077,77.577274
12.980728,77.577446
12.980665,77.577746
12.980592,77.578014
12.980571,77.578197
12.980509,77.578508
12.980477,77.578636
12.980446,77.578905
12.980435,77.579044
12.980373,77.579302
12.980341,77.579484
12.980289,77.579752
12.980237,77.580096
12.980185,77.580342
12.980122,77.580557
12.979923,77.580986
12.979808,77.581201
12.979568,77.581694
12.979505,77.581834
12.97939,77.581919
12.979265,77.58208
12.97917,77.582252
12.979035,77.582467
12.978961,77.582595
12.978846,77.582756
12.97871,77.582992
12.978627,77.583175
12.978512,77.583357
12.978397,77.583529
12.978271,77.58369
12.978167,77.583861
12.978073,77.584001
12.97801,77.584119
12.977905,77.584215
12.977832,77.584301
12.977769,77.584344
12.977623,77.584258
12.977435,77.584183
12.977268,77.584001
12.977132,77.583926
12.97686,77.583711
12.976661,77.583582
12.976484,77.583443
12.976274,77.583325
12.976107,77.583218
12.975992,77.583089
12.975752,77.582982
12.975668,77.582864
12.975396,77.582692
12.975313,77.582628
12.975208,77.582563
12.975135,77.582531
12.975041,77.582381
12.974829,77.582252
12.974756,77.582209
12.974646,77.582139
12.974557,77.582059
12.974363,77.581914
12.974201,77.581828
12.974076,77.581748
12.973924,77.581646
12.973762,77.581565
12.973668,77.581517
12.973558,77.581442
12.97336,77.58134
12.973255,77.58127
12.973156,77.58119
12.973067,77.581147
12.973033,77.581179
12.972939,77.581222
12.972898,77.581297
12.972835,77.581372
12.972751,77.581544
12.972605,77.581801
12.972521,77.581952
12.972417,77.58208
12.972333,77.582188
12.972249,77.582316
12.972113,77.582445
12.97204,77.582606
12.971883,77.582746
12.971685,77.582982
12.971622,77.583057
12.971423,77.583207
12.971267,77.5834
12.971162,77.583475
12.971016,77.583647
12.970901,77.583743
12.970765,77.584001
12.970691,77.584065
12.970566,77.584162
12.970451,77.584291
12.970388,77.584344
12.970305,77.584516
12.9702,77.584634
12.970043,77.584666
12.969824,77.584709
12.969656,77.584709
12.969468,77.584741
12.969238,77.58473
12.968841,77.584741
12.968642,77.584773
12.968391,77.584773
12.968214,77.584773
12.967994,77.584988
12.967795,77.585117
12.967701,77.585224
12.967555,77.585471
12.96745,77.585717
12.967346,77.585996
12.967252,77.586222
12.967179,77.586544
12.967116,77.586683
12.967084,77.586865
12.967043,77.586994
12.967043,77.587187
12.967043,77.587252
12.96705,77.587337
12.967087,77.587429
12.967029,77.587456
12.966925,77.58745
12.966825,77.587456
12.966752,77.587445
12.966684,77.587429
12.966569,77.587386
12.96648,77.587295
12.966391,77.587241
12.966287,77.587075
12.966188,77.586973
12.966099,77.586919
12.966036,77.586849
12.965958,77.586796
12.965895,77.586753
12.965754,77.586731
12.965649,77.586694
12.965576,77.586651
12.965445,77.58678
12.965398,77.586865
12.965383,77.586903
12.96533,77.586946
12.965288,77.587005
12.965241,77.587085
12.965231,77.587112
12.965163,77.58715
12.9651,77.58723
12.965022,77.5873
12.96497,77.587364
12.964891,77.587466
12.964844,77.587541
12.964745,77.587633
12.96464,77.587783
12.96452,77.587869
12.964415,77.587992
12.964311,77.588105
12.964259,77.588185
12.964185,77.588314
12.964091,77.5884
12.964023,77.588448
12.963961,77.588512
12.963914,77.588566
12.96383,77.588657
12.963778,77.5887
12.96371,77.588781
12.963631,77.588893
12.963553,77.588947
12.963495,77.589059
12.963391,77.589161
12.963281,77.589296
12.963187,77.589403
12.963082,77.589483
12.96302,77.58951
12.962941,77.589655
12.962889,77.589751
12.9628,77.589886
12.962727,77.590095
12.962664,77.59039
12.962622,77.590562
12.96256,77.590792
12.962554,77.590932
12.962518,77.59106
12.962486,77.591237
12.96245,77.591398
12.962408,77.591629
12.962366,77.591881
12.96234,77.592053
12.962293,77.592257
12.962272,77.592396
12.96223,77.592627
12.962199,77.592852
12.962136,77.593238
12.962131,77.593421
12.962115,77.5937
12.96211,77.593946
12.962131,77.594097
12.962147,77.594338
12.962167,77.594494
12.962204,77.594606
12.962272,77.594799
12.962314,77.594934
12.962382,77.595052
12.962408,77.595105
12.962486,77.595218
12.962533,77.595288
12.962654,77.595443
12.962816,77.595647
12.962925,77.595776
12.963009,77.595808
12.963056,77.595867
12.963098,77.595926
12.963203,77.596049
12.963307,77.596119
12.963375,77.596194
12.963501,77.59628
12.963589,77.59635
12.96372,77.596436
12.963772,77.596511
